"","SpecCode.x","Species","ComName"
"5764",2606,"Kaupichthys hyoproroides","Common false moray"
"5765",2606,"Kaupichthys hyoproroides","Double-toothed xenocongrid eel"
"5766",2606,"Kaupichthys hyoproroides","False Moray"
"5767",2606,"Kaupichthys hyoproroides","False moray"
"5768",2606,"Kaupichthys hyoproroides","Grey reef eel"
"5769",2606,"Kaupichthys hyoproroides","Plain false moray"
"5770",2606,"Kaupichthys hyoproroides","Reef eel"
"5771",25703,"Kaupichthys diodontus","Common false moray"
"5772",25703,"Kaupichthys diodontus","False moray"
"5773",25703,"Kaupichthys diodontus","Grey reef eel"
"5774",25703,"Kaupichthys diodontus","Plain false moray"
"5775",2308,"Anoplogaster cornuta","Common fangtooth"
"5776",2308,"Anoplogaster cornuta","Common sabertooth"
"5777",2308,"Anoplogaster cornuta","Fangtooth"
"5778",2308,"Anoplogaster cornuta","Horned fang-tooth fish"
"5779",2308,"Anoplogaster cornuta","Ogrefish"
"5780",4629,"Siganus vulpinus","Common foxface"
"5781",4629,"Siganus vulpinus","Foxface"
"5782",4629,"Siganus vulpinus","Foxface rabbitfish"
"5783",4629,"Siganus vulpinus","Foxface spinefoot"
"5784",4629,"Siganus vulpinus","Rabbitfish"
"5785",4629,"Siganus vulpinus","Spinefoot"
"5786",4451,"Leiognathus equulus","Common ponyfish"
"5787",4451,"Leiognathus equulus","Common slipmouth"
"5788",4451,"Leiognathus equulus","Greater pony fish"
